"subject","activity","feature","measurement"
1,"sitting","tGravityAccmeanZ",0.332043702765957
1,"standing","tGravityAccmeanZ",0.0134905823226415
1,"laying","tGravityAccmeanZ",0.4458177198
2,"walking","tGravityAccmeanZ",0.0847270871186441
2,"walking_upstairs","tGravityAccmeanZ",-0.195888238891667
2,"walking_downstairs","tGravityAccmeanZ",-0.0438890162723404
2,"sitting","tGravityAccmeanZ",0.19872676876087
2,"standing","tGravityAccmeanZ",0.129747161222222
2,"laying","tGravityAccmeanZ",0.646834879583333
3,"walking","tGravityAccmeanZ",-0.138107866258621
3,"walking_upstairs","tGravityAccmeanZ",-0.162943955254237
3,"walking_downstairs","tGravityAccmeanZ",-0.102352758040816
3,"sitting","tGravityAccmeanZ",0.139020582461538
3,"standing","tGravityAccmeanZ",0.024763106752459
3,"laying","tGravityAccmeanZ",0.48870318516129
4,"walking","tGravityAccmeanZ",0.127764112666667
4,"walking_upstairs","tGravityAccmeanZ",0.0841675382884615
4,"walking_downstairs","tGravityAccmeanZ",0.148714808888889
4,"sitting","tGravityAccmeanZ",0.11012048108
4,"standing","tGravityAccmeanZ",0.166893825946429
4,"laying","tGravityAccmeanZ",0.341531310555556
5,"walking","tGravityAccmeanZ",0.00247623628392857
5,"walking_upstairs","tGravityAccmeanZ",-0.0232035364248936
5,"walking_downstairs","tGravityAccmeanZ",0.0216777910246191
5,"sitting","tGravityAccmeanZ",0.143006857611364
5,"standing","tGravityAccmeanZ",0.138638436607143
5,"laying","tGravityAccmeanZ",0.263644691923077
6,"walking","tGravityAccmeanZ",0.0331888826842105
6,"walking_upstairs","tGravityAccmeanZ",-0.0184608964392157
6,"walking_downstairs","tGravityAccmeanZ",-0.00307981704708333
6,"sitting","tGravityAccmeanZ",0.0695219657167273
6,"standing","tGravityAccmeanZ",0.0139193473596491
6,"laying","tGravityAccmeanZ",0.175867709021053
7,"walking","tGravityAccmeanZ",-0.160846924029807
7,"walking_upstairs","tGravityAccmeanZ",-0.403599709607843
7,"walking_downstairs","tGravityAccmeanZ",-0.154935538544681
7,"sitting","tGravityAccmeanZ",0.0649636250354167
7,"standing","tGravityAccmeanZ",-0.0516573721320755
7,"laying","tGravityAccmeanZ",0.907537823461538
8,"walking","tGravityAccmeanZ",-0.186267836962021
8,"walking_upstairs","tGravityAccmeanZ",-0.192306960631707
8,"walking_downstairs","tGravityAccmeanZ",-0.141817934963684
8,"sitting","tGravityAccmeanZ",0.263895185521739
8,"standing","tGravityAccmeanZ",-0.0979392024814815
8,"laying","tGravityAccmeanZ",0.719831539259259
9,"walking","tGravityAccmeanZ",-0.115856121080385
9,"walking_upstairs","tGravityAccmeanZ",-0.266009866857143
9,"walking_downstairs","tGravityAccmeanZ",-0.082276174942619
9,"sitting","tGravityAccmeanZ",0.085263099144
9,"standing","tGravityAccmeanZ",0.00914769235555555
9,"laying","tGravityAccmeanZ",0.9578730416
10,"walking","tGravityAccmeanZ",0.0549276242264151
10,"walking_upstairs","tGravityAccmeanZ",0.0227527702016383
10,"walking_downstairs","tGravityAccmeanZ",0.0418715409263158
10,"sitting","tGravityAccmeanZ",0.20253457287037
10,"standing","tGravityAccmeanZ",0.0346980210431818
10,"laying","tGravityAccmeanZ",-0.031121624137931
11,"walking","tGravityAccmeanZ",0.134053215101695
11,"walking_upstairs","tGravityAccmeanZ",0.146633747092593
11,"walking_downstairs","tGravityAccmeanZ",0.132371684891304
11,"sitting","tGravityAccmeanZ",0.188531695981132
11,"standing","tGravityAccmeanZ",0.127198423404255
11,"laying","tGravityAccmeanZ",0.112620189964912
12,"walking","tGravityAccmeanZ",-0.03608428788
12,"walking_upstairs","tGravityAccmeanZ",-0.0702503820961538
12,"walking_downstairs","tGravityAccmeanZ",-0.0561050624630435
12,"sitting","tGravityAccmeanZ",0.0885640696078431
12,"standing","tGravityAccmeanZ",-0.0395382767304918
12,"laying","tGravityAccmeanZ",0.2750431984
13,"walking","tGravityAccmeanZ",-0.131299718666667
13,"walking_upstairs","tGravityAccmeanZ",-0.207507170584727
13,"walking_downstairs","tGravityAccmeanZ",-0.0950820341687234
13,"sitting","tGravityAccmeanZ",0.0757773858163265
13,"standing","tGravityAccmeanZ",-0.0524856614035088
13,"laying","tGravityAccmeanZ",0.598884988709677
14,"walking","tGravityAccmeanZ",-0.422495268474576
14,"walking_upstairs","tGravityAccmeanZ",-0.49508872037037
14,"walking_downstairs","tGravityAccmeanZ",-0.392555882222222
14,"sitting","tGravityAccmeanZ",-0.0945970534814815
14,"standing","tGravityAccmeanZ",-0.338174888666667
14,"laying","tGravityAccmeanZ",0.83656291
15,"walking","tGravityAccmeanZ",0.0757356734814815
15,"walking_upstairs","tGravityAccmeanZ",0.0811803405
15,"walking_downstairs","tGravityAccmeanZ",0.0788822410992857
15,"sitting","tGravityAccmeanZ",0.00281565980440678
15,"standing","tGravityAccmeanZ",0.0645975994528302
15,"laying","tGravityAccmeanZ",-0.0369192905555556
16,"walking","tGravityAccmeanZ",-0.217351194313725
16,"walking_upstairs","tGravityAccmeanZ",-0.379059698039216
16,"walking_downstairs","tGravityAccmeanZ",-0.225382496382979
16,"sitting","tGravityAccmeanZ",0.0892682200463768
16,"standing","tGravityAccmeanZ",-0.166737468166667
16,"laying","tGravityAccmeanZ",0.893884468571429
17,"walking","tGravityAccmeanZ",-0.190265949622951
17,"walking_upstairs","tGravityAccmeanZ",-0.298171464166667
17,"walking_downstairs","tGravityAccmeanZ",-0.160962985956522
17,"sitting","tGravityAccmeanZ",-0.135803881679687
17,"standing","tGravityAccmeanZ",-0.202687757012821
17,"laying","tGravityAccmeanZ",0.722657502112676
18,"walking","tGravityAccmeanZ",-0.0609313415892857
18,"walking_upstairs","tGravityAccmeanZ",-0.106112549189655
18,"walking_downstairs","tGravityAccmeanZ",-0.0493636733454545
18,"sitting","tGravityAccmeanZ",0.161877417894737
18,"standing","tGravityAccmeanZ",-0.0485767106575342
18,"laying","tGravityAccmeanZ",0.605495317692308
19,"walking","tGravityAccmeanZ",-0.0898428797307692
19,"walking_upstairs","tGravityAccmeanZ",-0.2210087627
19,"walking_downstairs","tGravityAccmeanZ",-0.126146868942821
19,"sitting","tGravityAccmeanZ",0.489126594657534
19,"standing","tGravityAccmeanZ",0.130643717849315
19,"laying","tGravityAccmeanZ",0.68762385253012
20,"walking","tGravityAccmeanZ",-0.035130214
20,"walking_upstairs","tGravityAccmeanZ",-0.130117634791765
20,"walking_downstairs","tGravityAccmeanZ",-0.0282591579777778
20,"sitting","tGravityAccmeanZ",0.151679135228788
20,"standing","tGravityAccmeanZ",0.0708655286023288
20,"laying","tGravityAccmeanZ",0.477573305
21,"walking","tGravityAccmeanZ",-0.220947960192308
21,"walking_upstairs","tGravityAccmeanZ",-0.309735038510638
21,"walking_downstairs","tGravityAccmeanZ",-0.187870253333333
21,"sitting","tGravityAccmeanZ",-0.0567766060705882
21,"standing","tGravityAccmeanZ",-0.207685689775281
21,"laying","tGravityAccmeanZ",0.788251027111111
22,"walking","tGravityAccmeanZ",0.0233780056086957
22,"walking_upstairs","tGravityAccmeanZ",-0.0957978990316667
22,"walking_downstairs","tGravityAccmeanZ",0.0412987957222222
22,"sitting","tGravityAccmeanZ",0.315551492322581
22,"standing","tGravityAccmeanZ",0.0323824977714286
22,"laying","tGravityAccmeanZ",0.771903907083333
23,"walking","tGravityAccmeanZ",-0.160763360338983
23,"walking_upstairs","tGravityAccmeanZ",-0.35593445
23,"walking_downstairs","tGravityAccmeanZ",-0.153671532259259
23,"sitting","tGravityAccmeanZ",0.0630111556279412
23,"standing","tGravityAccmeanZ",-0.223631180906765
23,"laying","tGravityAccmeanZ",0.918782825277778
24,"walking","tGravityAccmeanZ",-0.140910029827586
24,"walking_upstairs","tGravityAccmeanZ",-0.227134869152542
24,"walking_downstairs","tGravityAccmeanZ",-0.140123155018182
24,"sitting","tGravityAccmeanZ",0.109559621020588
24,"standing","tGravityAccmeanZ",-0.0530585403536232
24,"laying","tGravityAccmeanZ",0.683839909722222
25,"walking","tGravityAccmeanZ",0.188416273486486
25,"walking_upstairs","tGravityAccmeanZ",0.108230986684615
25,"walking_downstairs","tGravityAccmeanZ",0.21879595837931
25,"sitting","tGravityAccmeanZ",0.167140956385077
25,"standing","tGravityAccmeanZ",0.201182106486486
25,"laying","tGravityAccmeanZ",0.526353818315068
26,"walking","tGravityAccmeanZ",0.108738699508475
26,"walking_upstairs","tGravityAccmeanZ",-0.00199310572363636
26,"walking_downstairs","tGravityAccmeanZ",0.1539063202
26,"sitting","tGravityAccmeanZ",0.314387627435897
26,"standing","tGravityAccmeanZ",0.0884142682297297
26,"laying","tGravityAccmeanZ",0.614523405921053
27,"walking","tGravityAccmeanZ",-0.126210937305263
27,"walking_upstairs","tGravityAccmeanZ",-0.294642640196078
27,"walking_downstairs","tGravityAccmeanZ",-0.140047614122727
27,"sitting","tGravityAccmeanZ",0.276417431042857
27,"standing","tGravityAccmeanZ",-0.00557416876082625
27,"laying","tGravityAccmeanZ",0.84539238027027
28,"walking","tGravityAccmeanZ",-0.125912861222222
28,"walking_upstairs","tGravityAccmeanZ",-0.265207858431373
28,"walking_downstairs","tGravityAccmeanZ",-0.121477255782609
28,"sitting","tGravityAccmeanZ",0.135402566816667
28,"standing","tGravityAccmeanZ",-0.0385830501632911
28,"laying","tGravityAccmeanZ",0.0157570025
29,"walking","tGravityAccmeanZ",0.0955792142264151
29,"walking_upstairs","tGravityAccmeanZ",0.0443786011771429
29,"walking_downstairs","tGravityAccmeanZ",0.0919650454166667
29,"sitting","tGravityAccmeanZ",0.286256063666667
29,"standing","tGravityAccmeanZ",0.0316145849747692
29,"laying","tGravityAccmeanZ",0.590452224057971
30,"walking","tGravityAccmeanZ",-0.00392556384476923
30,"walking_upstairs","tGravityAccmeanZ",-0.0221401100714154
30,"walking_downstairs","tGravityAccmeanZ",0.0288081674653226
30,"sitting","tGravityAccmeanZ",0.34476602
30,"standing","tGravityAccmeanZ",0.0243044362542373
30,"laying","tGravityAccmeanZ",0.681459210714286
1,"walking","tBodyAccJerkmeanX",0.0740416333157895
1,"walking_upstairs","tBodyAccJerkmeanX",0.101372729922642
1,"walking_downstairs","tBodyAccJerkmeanX",0.0541553164897959
1,"sitting","tBodyAccJerkmeanX",0.0774825199574468
1,"standing","tBodyAccJerkmeanX",0.0753766542264151
1,"laying","tBodyAccJerkmeanX",0.0810865342
2,"walking","tBodyAccJerkmeanX",0.0618080696279661
2,"walking_upstairs","tBodyAccJerkmeanX",0.0744507839572917
2,"walking_downstairs","tBodyAccJerkmeanX",0.110040615569574
2,"sitting","tBodyAccJerkmeanX",0.0722564387173913
2,"standing","tBodyAccJerkmeanX",0.0747588597592593
2,"laying","tBodyAccJerkmeanX",0.0825972511666667
3,"walking","tBodyAccJerkmeanX",0.0814745882660345
3,"walking_upstairs","tBodyAccJerkmeanX",0.0426880986186441
3,"walking_downstairs","tBodyAccJerkmeanX",0.0725689294489796
3,"sitting","tBodyAccJerkmeanX",0.0726098418653846
3,"standing","tBodyAccJerkmeanX",0.0750900622277049
3,"laying","tBodyAccJerkmeanX",0.0769811125806452
4,"walking","tBodyAccJerkmeanX",0.0783529082183333
4,"walking_upstairs","tBodyAccJerkmeanX",0.0560971909634615
4,"walking_downstairs","tBodyAccJerkmeanX",0.0971862748866667
4,"sitting","tBodyAccJerkmeanX",0.0784500239
4,"standing","tBodyAccJerkmeanX",0.0721328379857143
4,"laying","tBodyAccJerkmeanX",0.0934494217777778
5,"walking","tBodyAccJerkmeanX",0.0845888833571429
5,"walking_upstairs","tBodyAccJerkmeanX",0.0795443483829787
5,"walking_downstairs","tBodyAccJerkmeanX",0.109650600459574
5,"sitting","tBodyAccJerkmeanX",0.0749577410909091
5,"standing","tBodyAccJerkmeanX",0.0725189859107143
5,"laying","tBodyAccJerkmeanX",0.0848164824230769
6,"walking","tBodyAccJerkmeanX",0.0699585876912281
6,"walking_upstairs","tBodyAccJerkmeanX",0.07210675
6,"walking_downstairs","tBodyAccJerkmeanX",0.103681343708333
6,"sitting","tBodyAccJerkmeanX",0.0754721635223636
6,"standing","tBodyAccJerkmeanX",0.0730699604561404
6,"laying","tBodyAccJerkmeanX",0.0963481955263158
7,"walking","tBodyAccJerkmeanX",0.0901462649192983
7,"walking_upstairs","tBodyAccJerkmeanX",0.0724649938509804
7,"walking_downstairs","tBodyAccJerkmeanX",0.0968926184638298
7,"sitting","tBodyAccJerkmeanX",0.0668519793125
7,"standing","tBodyAccJerkmeanX",0.0751915112830189
7,"laying","tBodyAccJerkmeanX",0.0968904018076923
8,"walking","tBodyAccJerkmeanX",0.0703393490833333
8,"walking_upstairs","tBodyAccJerkmeanX",0.0813816809395122
8,"walking_downstairs","tBodyAccJerkmeanX",0.118938088342105
8,"sitting","tBodyAccJerkmeanX",0.0786713761086957
8,"standing","tBodyAccJerkmeanX",0.0753739045185185
8,"laying","tBodyAccJerkmeanX",0.0878326902592593
9,"walking","tBodyAccJerkmeanX",0.0704357270480769
9,"walking_upstairs","tBodyAccJerkmeanX",0.0692266245755102
9,"walking_downstairs","tBodyAccJerkmeanX",0.130193043809524
9,"sitting","tBodyAccJerkmeanX",0.077005006374
9,"standing","tBodyAccJerkmeanX",0.0760032053555556
9,"laying","tBodyAccJerkmeanX",0.08807344764
10,"walking","tBodyAccJerkmeanX",0.0857943809283019
10,"walking_upstairs","tBodyAccJerkmeanX",0.0648829303510638
10,"walking_downstairs","tBodyAccJerkmeanX",0.100959387447368
10,"sitting","tBodyAccJerkmeanX",0.0775372505185185
10,"standing","tBodyAccJerkmeanX",0.0809784390227273
10,"laying","tBodyAccJerkmeanX",0.073815064487931
11,"walking","tBodyAccJerkmeanX",0.0829709328491525
11,"walking_upstairs","tBodyAccJerkmeanX",0.0968561683092593
11,"walking_downstairs","tBodyAccJerkmeanX",0.0897168657173913
11,"sitting","tBodyAccJerkmeanX",0.0761777324716981
11,"standing","tBodyAccJerkmeanX",0.0760097721914894
11,"laying","tBodyAccJerkmeanX",0.0766645337017544
12,"walking","tBodyAccJerkmeanX",0.045764401482
12,"walking_upstairs","tBodyAccJerkmeanX",0.0728660813846154
12,"walking_downstairs","tBodyAccJerkmeanX",0.0621500251717391
12,"sitting","tBodyAccJerkmeanX",0.0771277656078431
12,"standing","tBodyAccJerkmeanX",0.0744631761967213
12,"laying","tBodyAccJerkmeanX",0.0854295393833333
13,"walking","tBodyAccJerkmeanX",0.0809590227198246
13,"walking_upstairs","tBodyAccJerkmeanX",0.0692442067545455
13,"walking_downstairs","tBodyAccJerkmeanX",0.101704538333298
13,"sitting","tBodyAccJerkmeanX",0.0752865881142857
13,"standing","tBodyAccJerkmeanX",0.0758630962280702
13,"laying","tBodyAccJerkmeanX",0.0767774832096774
14,"walking","tBodyAccJerkmeanX",0.0720877913452542
14,"walking_upstairs","tBodyAccJerkmeanX",0.0803303022222222
14,"walking_downstairs","tBodyAccJerkmeanX",0.0428631626711111
14,"sitting","tBodyAccJerkmeanX",0.0741878844074074
14,"standing","tBodyAccJerkmeanX",0.0737933748485
14,"laying","tBodyAccJerkmeanX",0.098140384845098
15,"walking","tBodyAccJerkmeanX",0.0897770721666667
15,"walking_upstairs","tBodyAccJerkmeanX",0.07297243298125
15,"walking_downstairs","tBodyAccJerkmeanX",0.0711457160166667
15,"sitting","tBodyAccJerkmeanX",0.0784792788644068
15,"standing","tBodyAccJerkmeanX",0.0752280703207547
15,"laying","tBodyAccJerkmeanX",0.0767515438611111
16,"walking","tBodyAccJerkmeanX",0.0770223771764706
16,"walking_upstairs","tBodyAccJerkmeanX",0.0762526677
16,"walking_downstairs","tBodyAccJerkmeanX",0.0907857064255319
16,"sitting","tBodyAccJerkmeanX",0.0734346720289855
16,"standing","tBodyAccJerkmeanX",0.0736438905641026
16,"laying","tBodyAccJerkmeanX",0.0783960268571429
17,"walking","tBodyAccJerkmeanX",0.0773188580032787
17,"walking_upstairs","tBodyAccJerkmeanX",0.07680441704375
17,"walking_downstairs","tBodyAccJerkmeanX",0.118250858006522
17,"sitting","tBodyAccJerkmeanX",0.075070986171875
17,"standing","tBodyAccJerkmeanX",0.0740864955641026
17,"laying","tBodyAccJerkmeanX",0.077908974656338
18,"walking","tBodyAccJerkmeanX",0.0767524278392857
18,"walking_upstairs","tBodyAccJerkmeanX",0.0812402028517241
18,"walking_downstairs","tBodyAccJerkmeanX",0.0809044045254545
18,"sitting","tBodyAccJerkmeanX",0.076622889
18,"standing","tBodyAccJerkmeanX",0.0753539482328767
18,"laying","tBodyAccJerkmeanX",0.0749985010769231
19,"walking","tBodyAccJerkmeanX",0.0822246284461538
19,"walking_upstairs","tBodyAccJerkmeanX",0.08315450836225
19,"walking_downstairs","tBodyAccJerkmeanX",0.0730930306923077
19,"sitting","tBodyAccJerkmeanX",0.0753747129191781
19,"standing","tBodyAccJerkmeanX",0.0754120366712329
19,"laying","tBodyAccJerkmeanX",0.0772317998650602
20,"walking","tBodyAccJerkmeanX",0.0841234323137255
20,"walking_upstairs","tBodyAccJerkmeanX",0.0836451256901961
20,"walking_downstairs","tBodyAccJerkmeanX",0.0695031058
20,"sitting","tBodyAccJerkmeanX",0.0746568393030303
20,"standing","tBodyAccJerkmeanX",0.0763556159315068
20,"laying","tBodyAccJerkmeanX",0.0892716006470588
21,"walking","tBodyAccJerkmeanX",0.0782251820211538
21,"walking_upstairs","tBodyAccJerkmeanX",0.104034223065957
21,"walking_downstairs","tBodyAccJerkmeanX",0.0901452883333333
21,"sitting","tBodyAccJerkmeanX",0.0757109789882353
21,"standing","tBodyAccJerkmeanX",0.0754543858764045
21,"laying","tBodyAccJerkmeanX",0.0820150201077778
22,"walking","tBodyAccJerkmeanX",0.0627777634002174
22,"walking_upstairs","tBodyAccJerkmeanX",0.0877172239047619
22,"walking_downstairs","tBodyAccJerkmeanX",0.101584640833333
22,"sitting","tBodyAccJerkmeanX",0.0807687311935484
22,"standing","tBodyAccJerkmeanX",0.0752322891746032
22,"laying","tBodyAccJerkmeanX",0.0752202242222222
23,"walking","tBodyAccJerkmeanX",0.0987319085964407
23,"walking_upstairs","tBodyAccJerkmeanX",0.0723649984647059
23,"walking_downstairs","tBodyAccJerkmeanX",0.0578010605648148
23,"sitting","tBodyAccJerkmeanX",0.0770022352205882
23,"standing","tBodyAccJerkmeanX",0.0750206478676471
23,"laying","tBodyAccJerkmeanX",0.0831787608333333
24,"walking","tBodyAccJerkmeanX",0.0731938975362069
24,"walking_upstairs","tBodyAccJerkmeanX",0.0862310100338983
24,"walking_downstairs","tBodyAccJerkmeanX",0.0802619828545455
24,"sitting","tBodyAccJerkmeanX",0.0763318528529412
24,"standing","tBodyAccJerkmeanX",0.0746177416521739
24,"laying","tBodyAccJerkmeanX",0.08072123275
25,"walking","tBodyAccJerkmeanX",0.0721720712281081
25,"walking_upstairs","tBodyAccJerkmeanX",0.0740041435707692
25,"walking_downstairs","tBodyAccJerkmeanX",0.110656929396552
25,"sitting","tBodyAccJerkmeanX",0.0752087009912308
25,"standing","tBodyAccJerkmeanX",0.0752337295675676
25,"laying","tBodyAccJerkmeanX",0.0879071687671233
26,"walking","tBodyAccJerkmeanX",0.0652303740728813
26,"walking_upstairs","tBodyAccJerkmeanX",0.0755645318545455
26,"walking_downstairs","tBodyAccJerkmeanX",0.111470787918
26,"sitting","tBodyAccJerkmeanX",0.0764443226333333
26,"standing","tBodyAccJerkmeanX",0.0753578207972973
26,"laying","tBodyAccJerkmeanX",0.0866502529210526
27,"walking","tBodyAccJerkmeanX",0.0684331971807018
27,"walking_upstairs","tBodyAccJerkmeanX",0.0734763532039216
27,"walking_downstairs","tBodyAccJerkmeanX",0.0936273220295455
27,"sitting","tBodyAccJerkmeanX",0.0779038963571429
27,"standing","tBodyAccJerkmeanX",0.074969980825
27,"laying","tBodyAccJerkmeanX",0.0766268551324324
28,"walking","tBodyAccJerkmeanX",0.0931122231851852
28,"walking_upstairs","tBodyAccJerkmeanX",0.0706831871117647
28,"walking_downstairs","tBodyAccJerkmeanX",0.0972653457891304
28,"sitting","tBodyAccJerkmeanX",0.0768671621527778
28,"standing","tBodyAccJerkmeanX",0.0753131601898734
28,"laying","tBodyAccJerkmeanX",0.0780770644
29,"walking","tBodyAccJerkmeanX",0.0853743348528302
29,"walking_upstairs","tBodyAccJerkmeanX",0.106345193353878
29,"walking_downstairs","tBodyAccJerkmeanX",0.0636871965479167
29,"sitting","tBodyAccJerkmeanX",0.0745438102516667
29,"standing","tBodyAccJerkmeanX",0.0753052530307692
29,"laying","tBodyAccJerkmeanX",0.0718861195971014
30,"walking","tBodyAccJerkmeanX",0.0688689970184615
30,"walking_upstairs","tBodyAccJerkmeanX",0.0579840372876923
30,"walking_downstairs","tBodyAccJerkmeanX",0.0883933037048387
30,"sitting","tBodyAccJerkmeanX",0.0760057731790323
30,"standing","tBodyAccJerkmeanX",0.0752414472033898
30,"laying","tBodyAccJerkmeanX",0.0752196666428571
1,"walking","tBodyAccJerkmeanY",0.0282721095884211
1,"walking_upstairs","tBodyAccJerkmeanY",0.0194863076188679
1,"walking_downstairs","tBodyAccJerkmeanY",0.0296504490408163
1,"sitting","tBodyAccJerkmeanY",-0.000619102785106384
1,"standing","tBodyAccJerkmeanY",0.00797573092830189
1,"laying","tBodyAccJerkmeanY",0.0038382040088
2,"walking","tBodyAccJerkmeanY",0.0182492679288136
2,"walking_upstairs","tBodyAccJerkmeanY",-0.00970985514333333
2,"walking_downstairs","tBodyAccJerkmeanY",-0.00327959081489362
2,"sitting","tBodyAccJerkmeanY",0.0116954511323913
2,"standing","tBodyAccJerkmeanY",0.0103291774794444
2,"laying","tBodyAccJerkmeanY",0.012254788451875
3,"walking","tBodyAccJerkmeanY",0.0100591485
3,"walking_upstairs","tBodyAccJerkmeanY",0.0397249270484746
3,"walking_downstairs","tBodyAccJerkmeanY",0.0109707769183673
3,"sitting","tBodyAccJerkmeanY",0.00272529134230769
3,"standing","tBodyAccJerkmeanY",0.00771663644590164
3,"laying","tBodyAccJerkmeanY",0.0138041011306452
4,"walking","tBodyAccJerkmeanY",0.00295602428666667
4,"walking_upstairs","tBodyAccJerkmeanY",0.0234018993153846
4,"walking_downstairs","tBodyAccJerkmeanY",0.00563780215111111
4,"sitting","tBodyAccJerkmeanY",-0.0108582171094
4,"standing","tBodyAccJerkmeanY",-0.00653015693773214
4,"laying","tBodyAccJerkmeanY",0.00693313213968519
5,"walking","tBodyAccJerkmeanY",-0.0163194101232143
5,"walking_upstairs","tBodyAccJerkmeanY",0.0140130363106383
5,"walking_downstairs","tBodyAccJerkmeanY",0.0137618233808511
5,"sitting","tBodyAccJerkmeanY",-0.00278773346136363
5,"standing","tBodyAccJerkmeanY",-0.00221990214464286
5,"laying","tBodyAccJerkmeanY",0.00747460829615385
6,"walking","tBodyAccJerkmeanY",-0.0164831715964912
6,"walking_upstairs","tBodyAccJerkmeanY",0.00371343419607843
6,"walking_downstairs","tBodyAccJerkmeanY",0.00987685807166667
6,"sitting","tBodyAccJerkmeanY",2.55649800000023e-06
6,"standing","tBodyAccJerkmeanY",0.00871883993421053
6,"laying","tBodyAccJerkmeanY",-0.00114529240245614
7,"walking","tBodyAccJerkmeanY",0.0184322723280702
7,"walking_upstairs","tBodyAccJerkmeanY",-0.000812387078431372
7,"walking_downstairs","tBodyAccJerkmeanY",-0.0191061075170213
7,"sitting","tBodyAccJerkmeanY",0.0116863419310417
7,"standing","tBodyAccJerkmeanY",0.00694700354075472
7,"laying","tBodyAccJerkmeanY",0.0250624183634615
8,"walking","tBodyAccJerkmeanY",-0.00603947514583333
8,"walking_upstairs","tBodyAccJerkmeanY",0.014120592097561
8,"walking_downstairs","tBodyAccJerkmeanY",-0.0380193846210526
8,"sitting","tBodyAccJerkmeanY",-0.00657516306713044
8,"standing","tBodyAccJerkmeanY",0.00814951727462963
8,"laying","tBodyAccJerkmeanY",0.0233299159137037
9,"walking","tBodyAccJerkmeanY",0.0212255910017308
9,"walking_upstairs","tBodyAccJerkmeanY",0.00126612218367347
9,"walking_downstairs","tBodyAccJerkmeanY",-0.0206865965952381
9,"sitting","tBodyAccJerkmeanY",0.009817397262
9,"standing","tBodyAccJerkmeanY",0.0130699796066667
9,"laying","tBodyAccJerkmeanY",0.011561732718
10,"walking","tBodyAccJerkmeanY",0.00408248792641509
10,"walking_upstairs","tBodyAccJerkmeanY",0.0266314282191489
10,"walking_downstairs","tBodyAccJerkmeanY",0.0107824902368421
10,"sitting","tBodyAccJerkmeanY",0.00897875458703704
10,"standing","tBodyAccJerkmeanY",0.0119007630575
10,"laying","tBodyAccJerkmeanY",0.015698997097069
11,"walking","tBodyAccJerkmeanY",0.0127682476559322
11,"walking_upstairs","tBodyAccJerkmeanY",-0.0132625289255556
11,"walking_downstairs","tBodyAccJerkmeanY",0.0252274201521739
11,"sitting","tBodyAccJerkmeanY",-0.000213838552075472
11,"standing","tBodyAccJerkmeanY",0.0124130965551064
11,"laying","tBodyAccJerkmeanY",0.0122193853629825
12,"walking","tBodyAccJerkmeanY",0.0197766948336
12,"walking_upstairs","tBodyAccJerkmeanY",-0.00689494886730769
12,"walking_downstairs","tBodyAccJerkmeanY",-0.0119289154608696
12,"sitting","tBodyAccJerkmeanY",0.0105990504054902
12,"standing","tBodyAccJerkmeanY",0.0100480041062295
12,"laying","tBodyAccJerkmeanY",0.00774408308
13,"walking","tBodyAccJerkmeanY",0.00308364501403509
13,"walking_upstairs","tBodyAccJerkmeanY",-0.00128009758363636
13,"walking_downstairs","tBodyAccJerkmeanY",-0.00751868156382979
13,"sitting","tBodyAccJerkmeanY",-0.00112344092891837
13,"standing","tBodyAccJerkmeanY",0.00762035230350877
13,"laying","tBodyAccJerkmeanY",0.0183441894580645
14,"walking","tBodyAccJerkmeanY",0.024116023559322
14,"walking_upstairs","tBodyAccJerkmeanY",-0.0183131159944444
14,"walking_downstairs","tBodyAccJerkmeanY",0.0291339421022222
14,"sitting","tBodyAccJerkmeanY",-0.00436185985848148
14,"standing","tBodyAccJerkmeanY",0.00579566182983333
14,"laying","tBodyAccJerkmeanY",-0.00831507059607843
15,"walking","tBodyAccJerkmeanY",0.00890588563518519
15,"walking_upstairs","tBodyAccJerkmeanY",-0.00417361847916667
15,"walking_downstairs","tBodyAccJerkmeanY",0.01511589985
15,"sitting","tBodyAccJerkmeanY",-0.00898437589491525
15,"standing","tBodyAccJerkmeanY",0.00617255520183019
15,"laying","tBodyAccJerkmeanY",0.0123984271386111
16,"walking","tBodyAccJerkmeanY",0.00968444678235294
16,"walking_upstairs","tBodyAccJerkmeanY",0.0173729333352941
16,"walking_downstairs","tBodyAccJerkmeanY",-0.0148114530276596
16,"sitting","tBodyAccJerkmeanY",0.00985642890855072
16,"standing","tBodyAccJerkmeanY",0.0120767950358846
16,"laying","tBodyAccJerkmeanY",0.0132805054325714
17,"walking","tBodyAccJerkmeanY",0.0130098548360656
17,"walking_upstairs","tBodyAccJerkmeanY",0.03083565139375
17,"walking_downstairs","tBodyAccJerkmeanY",-0.0113826178208696
17,"sitting","tBodyAccJerkmeanY",0.0056097104915625
17,"standing","tBodyAccJerkmeanY",0.00657853452564103
17,"laying","tBodyAccJerkmeanY",0.00706867100408451
18,"walking","tBodyAccJerkmeanY",0.0282745481892857
18,"walking_upstairs","tBodyAccJerkmeanY",0.0211654691775862
18,"walking_downstairs","tBodyAccJerkmeanY",-0.000757069449090909
18,"sitting","tBodyAccJerkmeanY",0.00694560289491228
18,"standing","tBodyAccJerkmeanY",0.0104698718417123
18,"laying","tBodyAccJerkmeanY",0.0117018961415385
19,"walking","tBodyAccJerkmeanY",0.0144113482019523
19,"walking_upstairs","tBodyAccJerkmeanY",0.056818586275
19,"walking_downstairs","tBodyAccJerkmeanY",-0.0386872111282051
